"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"ST","2024-07-22","85.4","-2.31","5.04","Judge, Aaron",592450,676604,,"called_strike",,,,,9,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","S",,,0,0,2024,"1.35","0.44","0.65","1.86",,,,0,7,"Bot",,,,,,,4.258766084140708,-124.45211432988683,-2.147918563354509,13.29621871248279,23.87394225335105,-27.33811852416168,"4.09","1.76",,,,"85.9",2671,"6.4",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.09",,,,,,,,55,1,"Sweeper",6,1,6,1,1,6,6,1,"Standard","Standard",84,"0","-0.033",,,,"0.033",,5,5,"0.988","0.988",29,32,29,32,1,3,,1,6,1,"2.66","-1.35","-1.35","33.3"
"SL","2024-07-22","88.8","-0.94","6.2","Judge, Aaron",592450,641793,"strikeout","swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","R","R","R","NYY","TB","S",2,,2,2,2024,"0.41","0.54","0.5","3.13",,,,2,1,"Bot",,,,,,,2.659795644388471,-129.27312356556166,-2.579881585812897,4.00763514682572,27.720960889145488,-25.775139705442825,"4.05","1.83",,,,"88.6",2332,"6.2",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.32",,0,"0",1,0,0,,6,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",179,"-0.01","-0.084","79.1","7.7",,"0.084",,0,0,"0.51","0.51",28,32,29,32,1,0,9,1,5,1,"2.35","-0.41","-0.41","44.5"
"FS","2024-07-22","85.2","-0.51","6.27","Judge, Aaron",592450,641793,,"ball",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","NYY","TB","B",,,1,2,2024,"-0.67","-0.29","-0.49","1.07",,,,2,1,"Bot",,,,,,,1.3809065106477736,-124.01146835825472,-5.278799555334933,-7.125551582250009,26.80407476372597,-34.198838829046,"4.14","1.85",,,,"84.8",871,"6.2",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.31",,,,,,,,6,4,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",245,"0","0.015",,,,"-0.015",,0,0,"0.51","0.51",28,32,29,32,1,0,9,1,5,1,"3.45","0.67","0.67","40.6"
"FF","2024-07-22","94.8","-0.31","6.23","Judge, Aaron",592450,641793,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","TB","B",,,0,2,2024,"-0.3","1.55","1.15","2.13",,,,2,1,"Bot",,,,,,,4.465886767905268,-137.85370285484467,-8.543804908082585,-4.758412274514268,29.64868845332607,-10.676630547215753,"4.15","1.86",,,,"95.1",1996,"6.4",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.05",,,,,,,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"0","0.009",,,,"-0.009",,0,0,"0.51","0.51",28,32,29,32,1,0,9,1,5,1,"0.98","0.3","0.3","42.6"
"FS","2024-07-22","84.9","-0.66","6.23","Judge, Aaron",592450,641793,,"swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","NYY","TB","S",,,0,1,2024,"-0.65","-0.1","-0.18","1.63",,,,2,1,"Bot",,,,,,,2.4455261669472286,-123.4921467651066,-4.172380400114913,-7.157177490917865,26.675181597500217,-32.52244560584089,"4.05","1.83",,,,"84.5",933,"6.3",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.24",,,,,,,,6,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",251,"0","-0.022","80.0","9.2",,"0.022",,0,0,"0.51","0.51",28,32,29,32,1,0,9,1,5,1,"3.29","0.65","0.65","40.7"
"FF","2024-07-22","95","-0.67","6.24","Judge, Aaron",592450,641793,,"swinging_strike",,,,,2,"Aaron Judge strikes out swinging.","R","R","R","NYY","TB","S",,,0,0,2024,"-0.46","1.56","0.24","3.78",,,,2,1,"Bot",,,,,,,3.4179798660899707,-138.24454906151598,-4.27701029384489,-6.666460263642871,31.930375357834013,-11.397887408837441,"4.05","1.83",,,,"94.9",2084,"6.3",745717,656577,670623,664040,678554,676609,668227,642350,676356,"54.19",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.016","77.7","7.6",,"0.016",,0,0,"0.51","0.51",28,32,29,32,1,0,9,1,5,1,"0.97","0.46","0.46","40.9"
"SL","2024-07-21","89","-1.38","5.69","Judge, Aaron",592450,669358,"walk","ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","TB","B",,,3,2,2024,"0.23","0.19","1.41","2.85",,,,0,3,"Bot",,,,,,,6.391541633998948,-129.55612464056375,-1.3646944112953001,1.333417690390749,25.675327743965802,-29.92304784598061,"4.06","1.82",,,,"89.8",2154,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.86",,0.689131,"0.7",1,0,0,,22,6,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",173,"0.044","0.333",,,,"-0.333",,-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"2.67","-0.23","-0.23","37.5"
"SL","2024-07-21","86.3","-1.61","5.76","Judge, Aaron",592450,669358,,"foul",,,,,6,"Aaron Judge walks.","R","R","R","NYY","TB","S",,,3,1,2024,"0.31","-0.1","0.48","2.76",,,,0,3,"Bot",,,,,,,4.39846636650362,-125.76413606109585,-0.7781249700264844,2.4502213019383916,23.232729107721124,-33.34720639828752,"4.05","1.79",166,"75.7",68,"87.2",2220,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.93",,,,,,,,22,5,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",110,"0","-0.076","79.1","8.7",,"0.076","88.0",-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"3.13","-0.31","-0.31","37.6"
"SL","2024-07-21","85.9","-1.68","5.81","Judge, Aaron",592450,669358,,"ball",,,,,3,"Aaron Judge walks.","R","R","R","NYY","TB","B",,,2,1,2024,"0.31","-0.07","0.43","4.07",,,,0,3,"Bot",,,,,,,4.401451455608122,-125.23519167339973,2.1788326197357475,2.5750165309167437,20.76565993284529,-33.502635229770455,"4","1.82",,,,"87.2",2221,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.89",,,,,,,,22,4,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",112,"0","0.11",,,,"-0.11",,-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"3.11","-0.31","-0.31","38.2"
"FF","2024-07-21","95.9","-1.7","5.76","Judge, Aaron",592450,669358,,"ball",,,,,11,"Aaron Judge walks.","R","R","R","NYY","TB","B",,,1,1,2024,"-0.76","1.13","-1.16","3.74",,,,0,3,"Bot",,,,,,,3.164627847369786,-139.64082757553643,-2.3293187928310086,-10.715716874094705,29.975562438622138,-17.06028549108749,"4.05","1.85",,,,"96.6",2384,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.97",,,,,,,,22,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",214,"0","0.048",,,,"-0.048",,-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"1.34","0.76","0.76","38.6"
"FF","2024-07-21","95.4","-1.53","5.73","Judge, Aaron",592450,669358,,"ball",,,,,13,"Aaron Judge walks.","R","R","R","NYY","TB","B",,,0,1,2024,"-0.82","1.11","-1","2.63",,,,0,3,"Bot",,,,,,,3.2573324098207825,-138.83828874695703,-5.04560704984638,-11.34561784905867,30.538308136717944,-16.90277407791902,"4.06","1.87",,,,"95.9",2389,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.95",,,,,,,,22,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",219,"0","0.023",,,,"-0.023",,-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"1.39","0.82","0.82","34.1"
"SL","2024-07-21","84.6","-1.69","5.85","Judge, Aaron",592450,669358,,"called_strike",,,,,6,"Aaron Judge walks.","R","R","R","NYY","TB","S",,,0,0,2024,"0.37","-0.11","0.6","3.31",,,,0,3,"Bot",,,,,,,4.629311058928177,-123.17439430998058,0.6834587617034413,2.8267507240406355,25.172920369081314,-33.68977686258319,"4.05","1.8",,,,"84.8",2129,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54.01",,,,,,,,22,1,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",110,"0","-0.033",,,,"0.033",,-1,-1,"0.43","0.43",25,32,25,32,2,1,10,1,5,1,"3.3","-0.37","-0.37","35.0"
"FF","2024-07-21","97.8","-0.54","6.99","Judge, Aaron",592450,664126,"field_out","hit_into_play",,,,,5,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","X",8,"fly_ball",3,2,2024,"0.13","1.31","0.1","2.57",,665742,,1,9,"Bot",150.96,72.64,,,,,1.4283012083291784,-142.25265016830616,-9.495463687943635,1.5228119997957357,31.228848036836883,-12.473188923142699,"4.05","1.79",320,"94.4",41,"98.5",2333,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.88",0.017,0.027,"0",1,0,0,3,74,7,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Infield shade","Standard",192,"-0.066","-0.339","82.3","8.6",0.05,"0.339","94.4",-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"1.07","-0.13","-0.13","52.5"
"ST","2024-07-21","79.7","-1.22","6.16","Judge, Aaron",592450,592094,"home_run","hit_into_play",,,,,5,"Aaron Judge homers (35) on a fly ball to left field.   Oswaldo Cabrera scores.    Juan Soto scores.","R","R","R","NYY","TB","X",,"fly_ball",2,2,2024,"1.14","-0.45","-0.18","3.16",,665828,665742,1,7,"Bot",42.37,52.69,,,,,0.16546346932930836,-116.0472132541422,1.000845751955045,10.23498911096247,21.658950613330656,-36.64071677720806,"4.05","1.79",444,"112.6",38,"80.3",2725,"6.7",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.84",0.826,2,"2",1,0,3,6,58,5,"Sweeper",0,5,0,5,5,3,3,5,"Infield shade","Standard",40,"0.117","2.394","83.7","8.3",3.336,"-2.394","112.6",-5,-5,"0.054","0.054",32,32,33,32,1,3,7,1,2,1,"4.03","-1.14","-1.14","32.6"
"SL","2024-07-21","85.1","-0.28","7.19","Judge, Aaron",592450,664126,,"ball",,,,,14,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","B",,,2,2,2024,"0.39","-0.71","0.89","2.63",,665742,,1,9,"Bot",,,,,,,1.981304720341864,-124.01564027151908,-3.073858475477703,3.696608056567289,21.72711766968398,-39.22693570003891,"4.12","1.9",,,,"86",2608,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.98",,,,,,,,74,6,"Slider",4,6,4,6,6,4,4,6,"Infield shade","Standard",48,"0","0.091",,,,"-0.091",,-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"3.82","-0.39","-0.39","61.1"
"SL","2024-07-21","83.7","-1.26","6.25","Judge, Aaron",592450,592094,,"called_strike",,,,,4,"Aaron Judge homers (35) on a fly ball to left field.   Oswaldo Cabrera scores.    Juan Soto scores.","R","R","R","NYY","TB","S",,,2,1,2024,"0.32","-0.38","-0.53","2.8",,665828,665742,1,7,"Bot",,,,,,,1.0719500357958358,-122.06712485430911,-0.8646042612310663,2.995574891191109,22.11049884381279,-35.989328429761024,"4.17","1.87",,,,"84.7",2751,"6.7",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.83",,,,,,,,58,4,"Slider",0,5,0,5,5,0,0,5,"Infield shade","Standard",54,"0","-0.092",,,,"0.092",,-5,-5,"0.054","0.054",32,32,33,32,1,3,7,1,2,1,"3.59","-0.32","-0.32","35.5"
"SL","2024-07-21","85.3","-0.43","7.05","Judge, Aaron",592450,664126,,"ball",,,,,14,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","B",,,1,2,2024,"0.37","-0.85","0.14","1.14",,665742,,1,9,"Bot",,,,,,,0.5868158231105046,-124.1314719367851,-5.876704555996624,3.704149542681059,26.205974773027208,-39.89773510926383,"4.2","1.95",,,,"85.7",2629,"6.7",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.83",,,,,,,,74,5,"Slider",4,6,4,6,6,4,4,6,"Infield shade","Standard",46,"0","0.022",,,,"-0.022",,-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"4","-0.37","-0.37","57.5"
"ST","2024-07-21","79.3","-1.29","6.19","Judge, Aaron",592450,592094,,"swinging_strike",,,,,6,"Aaron Judge homers (35) on a fly ball to left field.   Oswaldo Cabrera scores.    Juan Soto scores.","R","R","R","NYY","TB","S",,,2,0,2024,"1.55","-0.5","0.48","2.72",,665828,665742,1,7,"Bot",,,,,,,0.9737496745188532,-115.44899599550143,0.19697702926712513,13.518479462631523,23.61143378864102,-36.89909954238391,"4.05","1.79",,,,"79.6",2740,"6.7",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.8",,,,,,,,58,3,"Sweeper",0,5,0,5,5,0,0,5,"Infield shade","Standard",42,"0","-0.13","81.8","9.3",,"0.13",,-5,-5,"0.054","0.054",32,32,33,32,1,3,7,1,2,1,"4.15","-1.55","-1.55","32.0"
"FF","2024-07-21","97.2","-0.5","7.02","Judge, Aaron",592450,664126,,"foul",,,,,9,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","S",,,1,2,2024,"0","1.55","0.4","2.36",,665742,,1,9,"Bot",,,,,,,2.403609401305372,-141.1185482142754,-10.44923649616372,-0.6002389154963608,34.62509628594548,-9.272640252339999,"4.05","1.79",229,"80.9",55,"97",2407,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,676356,"54.05",,,,,,,,74,4,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Infield shade","Standard",194,"0","0","86.3","8.8",,"0","88.0",-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"0.89","0","0","52.0"
"CH","2024-07-21","91.7","-1.26","5.92","Judge, Aaron",592450,592094,,"blocked_ball",,,,,14,"Aaron Judge homers (35) on a fly ball to left field.   Oswaldo Cabrera scores.    Juan Soto scores.","R","R","R","NYY","TB","B",,,1,0,2024,"-1.39","0.47","1.22","0.81",,665828,665742,1,7,"Bot",,,,,,,9.382543627835274,-133.04918010414505,-8.117221620795004,-18.55849274613672,28.035552877170137,-24.962671404924233,"4.11","1.87",,,,"92.5",2388,"6.9",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.62",,,,,,,,58,2,"Changeup",0,5,0,5,5,0,0,5,"Infield shade","Standard",231,"0","0.107",,,,"-0.107",,-5,-5,"0.054","0.054",32,32,33,32,1,3,7,1,2,1,"2.25","1.39","1.39","27.6"
"SL","2024-07-21","85","-0.39","7.19","Judge, Aaron",592450,664126,,"foul",,,,,11,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","S",,,1,1,2024,"0.33","-0.7","-1.07","3.35",,665742,,1,9,"Bot",,,,,,,-2.2669381650770197,-123.77579151262724,-1.2690428077472349,3.837378650086023,25.466866593293236,-39.34313138710584,"4.05","1.79",429,"112.9",32,"85.1",2506,"6.4",745722,666163,670623,680700,676609,670764,668227,642350,676356,"54.14",,,,,,,,74,3,"Slider",4,6,4,6,6,4,4,6,"Infield shade","Standard",54,"0","-0.076","77.9","8.4",,"0.076","112.9",-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"3.86","-0.33","-0.33","58.6"
"SL","2024-07-21","84.1","-1.05","6.24","Judge, Aaron",592450,592094,,"ball",,,,,14,"Aaron Judge homers (35) on a fly ball to left field.   Oswaldo Cabrera scores.    Juan Soto scores.","R","R","R","NYY","TB","B",,,0,0,2024,"0.26","-0.46","1.28","2.67",,665828,665742,1,7,"Bot",,,,,,,4.913384122392159,-122.48750543497152,-1.0369218952304744,1.7852899548219987,22.129956389000387,-36.86752196941409,"4.11","1.89",,,,"85.3",2789,"6.9",745722,666163,670623,680700,676609,670764,668227,642350,676356,"53.64",,,,,,,,58,1,"Slider",0,5,0,5,5,0,0,5,"Infield shade","Standard",49,"0","0.058",,,,"-0.058",,-5,-5,"0.054","0.054",32,32,33,32,1,3,7,1,2,1,"3.66","-0.26","-0.26","36.6"
"SL","2024-07-21","85.6","-0.62","7.1","Judge, Aaron",592450,664126,,"foul",,,,,4,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","S",,,1,0,2024,"0.23","-0.47","-0.59","2.55",,665742,,1,9,"Bot",,,,,,,-0.3795901068438415,-124.75503142394176,-3.5617231153752273,2.487801866601423,24.22502396049512,-36.58277949353606,"4.05","1.79",4,"95.6",-28,"85.8",2544,"6.2",745722,666163,670623,680700,676609,670764,668227,642350,676356,"54.27",,,,,,,,74,2,"Slider",4,6,4,6,6,4,4,6,"Infield shade","Standard",59,"0","-0.052","78.5","8.4",,"0.052","95.6",-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"3.56","-0.23","-0.23","54.5"
"FF","2024-07-21","96.4","-0.81","6.97","Judge, Aaron",592450,664126,,"ball",,,,,13,"Aaron Judge flies out to center fielder Jose Siri.","R","R","R","NYY","TB","B",,,0,0,2024,"-0.29","1.43","-1.12","2.17",,665742,,1,9,"Bot",,,,,,,-0.16764003582216286,-139.98758394820481,-10.407444023080332,-3.7470864802415127,33.375487939791235,-11.180928550765525,"4.12","1.87",,,,"96.3",2257,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,676356,"54.02",,,,,,,,74,1,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Infield shade","Standard",198,"0","0.033",,,,"-0.033",,-2,-2,"0.112","0.112",30,32,31,32,1,4,7,1,2,1,"1.04","0.29","0.29","48.5"
"FF","2024-07-21","96.7","-1.6","5.81","Judge, Aaron",592450,669358,"single","hit_into_play",,,,,6,"Aaron Judge singles on a sharp ground ball to right fielder Josh Lowe.   Juan Soto to 3rd.","R","R","R","NYY","TB","X",9,"ground_ball",1,2,2024,"-0.97","1.39","0.55","3.09",,665742,,1,1,"Bot",153.27,148.44,,,,,8.017980184736532,-140.63586511946875,-4.927300597802349,-14.703281729542319,30.986578285191467,-12.786389006014184,"4.05","1.79",152,"101.4",8,"97.5",2377,"6.7",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.81",0.649,0.595,"0.9",1,1,0,4,7,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",220,"0.048","0.776","74.0","7.3",0.745,"-0.776","101.4",-1,-1,"0.461","0.461",25,32,25,32,1,0,10,1,5,1,"1.05","0.97","0.97","35.8"
"CU","2024-07-21","85.4","-1.57","5.9","Judge, Aaron",592450,669358,,"foul",,,,,4,"Aaron Judge singles on a sharp ground ball to right fielder Josh Lowe.   Juan Soto to 3rd.","R","R","R","NYY","TB","S",,,1,1,2024,"0.49","-0.87","-0.39","2.9",,665742,,1,1,"Bot",,,,,,,1.8045443890041275,-124.38639991491812,0.9641177551170856,4.687676745104223,24.68316515221922,-41.58409253966827,"4.05","1.79",205,"71.2",45,"85.8",2680,"6.5",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54",,,,,,,,7,3,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",39,"0","-0.076","76.4","7.0",,"0.076","88.0",-1,-1,"0.461","0.461",25,32,25,32,1,0,10,1,5,1,"3.98","-0.49","-0.49","44.2"
"FF","2024-07-21","96.4","-1.61","5.82","Judge, Aaron",592450,669358,,"foul",,,,,2,"Aaron Judge singles on a sharp ground ball to right fielder Josh Lowe.   Juan Soto to 3rd.","R","R","R","NYY","TB","S",,,1,0,2024,"-0.84","1.38","-0.14","3.53",,665742,,1,1,"Bot",,,,,,,5.856218370566323,-140.24353833644156,-3.6914415910155522,-12.379085714357243,30.54996062617243,-13.296933712381728,"4.05","1.79",241,"79.5",26,"97.1",2393,"6.6",745722,666163,670623,680700,676609,670764,668227,642350,666139,"53.86",,,,,,,,7,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",219,"0","-0.052","72.2","6.5",,"0.052","88.0",-1,-1,"0.461","0.461",25,32,25,32,1,0,10,1,5,1,"1.07","0.84","0.84","35.2"
"SL","2024-07-21","87.2","-1.62","5.83","Judge, Aaron",592450,669358,,"ball",,,,,9,"Aaron Judge singles on a sharp ground ball to right fielder Josh Lowe.   Juan Soto to 3rd.","R","R","R","NYY","TB","B",,,0,0,2024,"0.22","0.34","0.77","2.1",,665742,,1,1,"Bot",,,,,,,5.3144940517785315,-126.95885302317375,-3.5519192835189535,1.3427991497026766,24.4636426773408,-28.03727426890622,"4.12","1.91",,,,"87.7",2299,"6.4",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54.08",,,,,,,,7,1,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",81,"0","0.033",,,,"-0.033",,-1,-1,"0.461","0.461",25,32,25,32,1,0,10,1,5,1,"2.64","-0.22","-0.22","34.8"
"SI","2024-07-21","97.1","-0.98","5.72","Judge, Aaron",592450,655889,"field_out","hit_into_play",,,,,7,"Aaron Judge grounds out sharply, second baseman Richie Palacios to first baseman Isaac Paredes.","R","R","R","NYY","TB","X",4,"ground_ball",1,1,2024,"-1.22","0.62","-0.6","2.42",,,,0,5,"Bot",122.38,163.79,,,,,3.82907700634081,-141.418048240269,-4.742338245254844,-17.282848105512173,32.00614140354047,-23.042891712128736,"4.05","1.79",22,"105.7",-5,"97.5",2142,"6.4",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54.07",0.4,0.377,"0",1,0,0,2,41,3,"Sinker",0,3,0,3,3,0,0,3,"Infield shade","Standard",215,"-0.025","-0.218","80.1","7.6",0.448,"0.218","105.7",-3,-3,"0.179","0.179",27,32,28,32,1,2,2,1,2,1,"1.8","1.22","1.22","50.1"
"SL","2024-07-21","91.9","-1.23","5.69","Judge, Aaron",592450,655889,,"swinging_strike",,,,,14,"Aaron Judge grounds out sharply, second baseman Richie Palacios to first baseman Isaac Paredes.","R","R","R","NYY","TB","S",,,1,0,2024,"0.32","0.02","0.13","1.58",,,,0,5,"Bot",,,,,,,2.7787794499092513,-133.82333880347792,-4.656948780129946,3.2623824291276033,26.96953016433885,-31.24061184890184,"4.05","1.79",,,,"92.5",2303,"6.4",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54.06",,,,,,,,41,2,"Slider",0,3,0,3,3,0,0,3,"Infield shade","Standard",138,"0","-0.044","78.8","9.2",,"0.044",,-3,-3,"0.179","0.179",27,32,28,32,1,2,2,1,2,1,"2.66","-0.32","-0.32","45.7"
"SI","2024-07-21","97.6","-1.29","5.75","Judge, Aaron",592450,655889,,"ball",,,,,11,"Aaron Judge grounds out sharply, second baseman Richie Palacios to first baseman Isaac Paredes.","R","R","R","NYY","TB","B",,,0,0,2024,"-1","0.79","-1.57","3.58",,,,0,5,"Bot",,,,,,,1.5414468406335344,-142.12922759135884,-2.164805138253143,-13.893836221562553,31.99017301265369,-21.19179273250351,"4.06","1.85",,,,"97.9",2059,"6.4",745722,666163,670623,680700,676609,670764,668227,642350,666139,"54.13",,,,,,,,41,1,"Sinker",0,3,0,3,3,0,0,3,"Infield shade","Standard",214,"0","0.034",,,,"-0.034",,-3,-3,"0.179","0.179",27,32,28,32,1,2,2,1,2,1,"1.6","1","1","47.6"
"FC","2024-07-20","90.5","-1.77","6.12","Judge, Aaron",592450,671737,"field_out","hit_into_play",,,,,8,"Aaron Judge lines out to right fielder Jonny DeLuca.","R","R","R","NYY","TB","X",9,"line_drive",2,1,2024,"0.37","0.31","0.16","1.81",,,,0,7,"Bot",162.45,86.78,,,,,4.066710784830951,-131.771439464536,-5.581368532923813,3.556718543792815,24.399525898864187,-27.68467989394393,"4.07","1.8",294,"88.6",24,"91.2",2279,"6.4",745720,656577,670623,676609,642708,670764,668227,642350,676356,"54.12",0.123,0.149,"0",1,0,0,3,54,4,"Cutter",0,8,0,8,8,0,0,8,"Standard","Standard",158,"-0.001","-0.265","79.1","8.1",0.234,"0.265","88.6",-8,-8,"0.004","0.004",23,32,23,32,3,2,8,1,5,1,"2.44","-0.37","-0.37","49.0"
"FS","2024-07-20","91.2","-1.74","6.11","Judge, Aaron",592450,671737,,"ball",,,,,14,"Aaron Judge lines out to right fielder Jonny DeLuca.","R","R","R","NYY","TB","B",,,1,1,2024,"-1.09","0.51","0.93","1.89",,,,0,7,"Bot",,,,,,,9.138179340499489,-132.56270172716003,-5.897619068883467,-14.679549763883125,26.22841784783351,-25.10869425290173,"4.07","1.88",,,,"92.2",1463,"6.8",745720,656577,670623,676609,642708,670764,668227,642350,676356,"53.71",,,,,,,,54,3,"Split-Finger",0,8,0,8,8,0,0,8,"Standard","Standard",217,"0","0.048",,,,"-0.048",,-8,-8,"0.004","0.004",23,32,23,32,3,2,8,1,5,1,"2.22","1.09","1.09","54.0"
"FF","2024-07-20","96.4","-1.65","6.12","Judge, Aaron",592450,671737,,"foul",,,,,5,"Aaron Judge lines out to right fielder Jonny DeLuca.","R","R","R","NYY","TB","S",,,1,0,2024,"-0.59","1.38","-0.08","2.8",,,,0,7,"Bot",,,,,,,5.543807448806359,-140.09736438960047,-6.389904770716162,-9.025661092002851,34.21687860520948,-12.755324825766309,"4.07","1.8",224,"78.2",49,"96.6",2315,"6.7",745720,656577,670623,676609,642708,670764,668227,642350,676356,"53.83",,,,,,,,54,2,"4-Seam Fastball",0,8,0,8,8,0,0,8,"Infield shade","Standard",205,"0","-0.044","78.0","8.0",,"0.044","88.0",-8,-8,"0.004","0.004",23,32,23,32,3,2,8,1,5,1,"1.1","0.59","0.59","51.3"
